0 Branching ratio for OCS       Total        1 branches    
Lambda          Total           CO/S
2711.92         3.22E-22        0.00E+00
2712.41         3.20E-22        0.00E+00
2712.91         3.18E-22        0.00E+00
2713.40         3.16E-22        0.00E+00
2713.90         3.13E-22        0.00E+00
2714.40         3.11E-22        0.00E+00
2714.89         3.09E-22        0.00E+00
2715.39         3.07E-22        0.00E+00
2715.88         3.04E-22        0.00E+00
2716.38         3.02E-22        0.00E+00
2716.87         3.00E-22        0.00E+00
2717.37         2.98E-22        0.00E+00
2717.86         2.95E-22        0.00E+00
2718.36         2.93E-22        0.00E+00
2718.86         2.91E-22        0.00E+00
2719.35         2.89E-22        0.00E+00
2719.85         2.86E-22        0.00E+00
2720.34         2.84E-22        0.00E+00
2720.84         2.82E-22        0.00E+00
2721.33         2.80E-22        0.00E+00
2721.83         2.78E-22        0.00E+00
2722.32         2.75E-22        0.00E+00
2722.82         2.73E-22        0.00E+00
2723.32         2.71E-22        0.00E+00
2723.81         2.69E-22        0.00E+00
2724.31         2.66E-22        0.00E+00
2724.80         2.64E-22        0.00E+00
2725.30         2.62E-22        0.00E+00
2725.79         2.60E-22        0.00E+00
2726.29         2.57E-22        0.00E+00
2726.79         2.55E-22        0.00E+00
2727.28         2.53E-22        0.00E+00
2727.78         2.51E-22        0.00E+00
2728.27         2.48E-22        0.00E+00
2728.77         2.46E-22        0.00E+00
2729.26         2.44E-22        0.00E+00
2729.76         2.42E-22        0.00E+00
2730.25         2.39E-22        0.00E+00
2730.75         2.37E-22        0.00E+00
2731.25         2.35E-22        0.00E+00
2731.74         2.33E-22        0.00E+00
2732.24         2.31E-22        0.00E+00
2732.73         2.28E-22        0.00E+00
2733.23         2.26E-22        0.00E+00
2733.72         2.24E-22        0.00E+00
2734.22         2.22E-22        0.00E+00
2734.72         2.19E-22        0.00E+00
2735.21         2.17E-22        0.00E+00
2735.71         2.15E-22        0.00E+00
2736.20         2.13E-22        0.00E+00
2736.70         2.10E-22        0.00E+00
2737.19         2.08E-22        0.00E+00
2737.69         2.06E-22        0.00E+00
2738.18         2.04E-22        0.00E+00
2738.68         2.01E-22        0.00E+00
2739.18         1.99E-22        0.00E+00
2739.67         1.97E-22        0.00E+00
2740.17         1.95E-22        0.00E+00
2740.66         1.93E-22        0.00E+00
2741.16         1.90E-22        0.00E+00
2741.65         1.88E-22        0.00E+00
2742.15         1.86E-22        0.00E+00
2742.64         1.84E-22        0.00E+00
2743.14         1.81E-22        0.00E+00
2743.64         1.79E-22        0.00E+00
2744.13         1.77E-22        0.00E+00
2744.63         1.75E-22        0.00E+00
2745.12         1.72E-22        0.00E+00
2745.62         1.70E-22        0.00E+00
2746.11         1.68E-22        0.00E+00
2746.61         1.66E-22        0.00E+00
2747.11         1.63E-22        0.00E+00
2747.60         1.61E-22        0.00E+00
2748.10         1.59E-22        0.00E+00
2748.59         1.57E-22        0.00E+00
2749.09         1.55E-22        0.00E+00
2749.58         1.52E-22        0.00E+00
2750.08         1.50E-22        0.00E+00
2750.57         1.49E-22        0.00E+00
2751.07         1.48E-22        0.00E+00
2751.57         1.47E-22        0.00E+00
2752.06         1.46E-22        0.00E+00
2752.56         1.45E-22        0.00E+00
2753.05         1.45E-22        0.00E+00
2753.55         1.44E-22        0.00E+00
2754.04         1.43E-22        0.00E+00
2754.54         1.42E-22        0.00E+00
2755.03         1.41E-22        0.00E+00
2755.53         1.40E-22        0.00E+00
2756.03         1.39E-22        0.00E+00
2756.52         1.38E-22        0.00E+00
2757.02         1.37E-22        0.00E+00
2757.51         1.36E-22        0.00E+00
2758.01         1.35E-22        0.00E+00
2758.50         1.34E-22        0.00E+00
2759.00         1.33E-22        0.00E+00
2759.50         1.32E-22        0.00E+00
2759.99         1.31E-22        0.00E+00
2760.49         1.30E-22        0.00E+00
2760.98         1.29E-22        0.00E+00
2761.48         1.28E-22        0.00E+00
2761.97         1.27E-22        0.00E+00
2762.47         1.26E-22        0.00E+00
2762.96         1.25E-22        0.00E+00
2763.46         1.25E-22        0.00E+00
2763.96         1.24E-22        0.00E+00
2764.45         1.23E-22        0.00E+00
2764.95         1.22E-22        0.00E+00
2765.44         1.21E-22        0.00E+00
2765.94         1.20E-22        0.00E+00
2766.43         1.19E-22        0.00E+00
2766.93         1.18E-22        0.00E+00
2767.43         1.17E-22        0.00E+00
2767.92         1.16E-22        0.00E+00
2768.42         1.15E-22        0.00E+00
2768.91         1.14E-22        0.00E+00
2769.41         1.13E-22        0.00E+00
2769.90         1.12E-22        0.00E+00
2770.40         1.11E-22        0.00E+00
2770.89         1.10E-22        0.00E+00
2771.39         1.09E-22        0.00E+00
2771.89         1.08E-22        0.00E+00
2772.38         1.07E-22        0.00E+00
2772.88         1.06E-22        0.00E+00
2773.37         1.05E-22        0.00E+00
2773.87         1.05E-22        0.00E+00
2774.36         1.04E-22        0.00E+00
2774.86         1.03E-22        0.00E+00
2775.35         1.02E-22        0.00E+00
2775.85         1.01E-22        0.00E+00
2776.35         9.98E-23        0.00E+00
2776.84         9.88E-23        0.00E+00
2777.34         9.79E-23        0.00E+00
2777.83         9.69E-23        0.00E+00
2778.33         9.60E-23        0.00E+00
2778.82         9.50E-23        0.00E+00
2779.32         9.40E-23        0.00E+00
2779.82         9.31E-23        0.00E+00
2780.31         9.21E-23        0.00E+00
2780.81         9.12E-23        0.00E+00
2781.30         9.02E-23        0.00E+00
2781.80         8.93E-23        0.00E+00
2782.29         8.83E-23        0.00E+00
2782.79         8.74E-23        0.00E+00
2783.28         8.64E-23        0.00E+00
2783.78         8.55E-23        0.00E+00
2784.28         8.45E-23        0.00E+00
2784.77         8.36E-23        0.00E+00
2785.27         8.26E-23        0.00E+00
2785.76         8.17E-23        0.00E+00
2786.26         8.07E-23        0.00E+00
2786.75         7.98E-23        0.00E+00
2787.25         7.88E-23        0.00E+00
2787.74         7.79E-23        0.00E+00
2788.24         7.69E-23        0.00E+00
2788.74         7.59E-23        0.00E+00
2789.23         7.50E-23        0.00E+00
2789.73         7.40E-23        0.00E+00
2790.22         7.31E-23        0.00E+00
2790.72         7.21E-23        0.00E+00
2791.21         7.12E-23        0.00E+00
2791.71         7.02E-23        0.00E+00
2792.21         6.93E-23        0.00E+00
2792.70         6.83E-23        0.00E+00
2793.20         6.74E-23        0.00E+00
2793.69         6.64E-23        0.00E+00
2794.19         6.55E-23        0.00E+00
2794.68         6.45E-23        0.00E+00
2795.18         6.36E-23        0.00E+00
2795.67         6.26E-23        0.00E+00
2796.17         6.17E-23        0.00E+00
2796.67         6.07E-23        0.00E+00
2797.16         5.98E-23        0.00E+00
2797.66         5.88E-23        0.00E+00
2798.15         5.79E-23        0.00E+00
2798.65         5.69E-23        0.00E+00
2799.14         5.59E-23        0.00E+00
2799.64         5.50E-23        0.00E+00
2800.14         5.42E-23        0.00E+00
2800.63         5.39E-23        0.00E+00
2801.13         5.36E-23        0.00E+00
2801.62         5.32E-23        0.00E+00
2802.12         5.29E-23        0.00E+00
2802.61         5.26E-23        0.00E+00
2803.11         5.23E-23        0.00E+00
2803.60         5.20E-23        0.00E+00
2804.10         5.16E-23        0.00E+00
2804.60         5.13E-23        0.00E+00
2805.09         5.10E-23        0.00E+00
2805.59         5.07E-23        0.00E+00
2806.08         5.03E-23        0.00E+00
2806.58         5.00E-23        0.00E+00
2807.07         4.97E-23        0.00E+00
2807.57         4.94E-23        0.00E+00
2808.06         4.91E-23        0.00E+00
2808.56         4.87E-23        0.00E+00
2809.06         4.84E-23        0.00E+00
2809.55         4.81E-23        0.00E+00
2810.05         4.78E-23        0.00E+00
2810.54         4.74E-23        0.00E+00
2811.04         4.71E-23        0.00E+00
2811.53         4.68E-23        0.00E+00
2812.03         4.65E-23        0.00E+00
2812.53         4.62E-23        0.00E+00
2813.02         4.58E-23        0.00E+00
2813.52         4.55E-23        0.00E+00
2814.01         4.52E-23        0.00E+00
2814.51         4.49E-23        0.00E+00
2815.00         4.45E-23        0.00E+00
2815.50         4.42E-23        0.00E+00
2815.99         4.39E-23        0.00E+00
2816.49         4.36E-23        0.00E+00
2816.99         4.33E-23        0.00E+00
2817.48         4.29E-23        0.00E+00
2817.98         4.26E-23        0.00E+00
2818.47         4.23E-23        0.00E+00
2818.97         4.20E-23        0.00E+00
2819.46         4.16E-23        0.00E+00
2819.96         4.13E-23        0.00E+00
2820.46         4.10E-23        0.00E+00
2820.95         4.07E-23        0.00E+00
2821.45         4.04E-23        0.00E+00
2821.94         4.00E-23        0.00E+00
2822.44         3.97E-23        0.00E+00
2822.93         3.94E-23        0.00E+00
2823.43         3.91E-23        0.00E+00
2823.92         3.87E-23        0.00E+00
2824.42         3.84E-23        0.00E+00
2824.92         3.81E-23        0.00E+00
2825.41         3.78E-23        0.00E+00
2825.91         3.75E-23        0.00E+00
2826.40         3.71E-23        0.00E+00
2826.90         3.68E-23        0.00E+00
2827.39         3.65E-23        0.00E+00
2827.89         3.62E-23        0.00E+00
2828.38         3.58E-23        0.00E+00
2828.88         3.55E-23        0.00E+00
2829.38         3.52E-23        0.00E+00
2829.87         3.49E-23        0.00E+00
2830.37         3.46E-23        0.00E+00
2830.86         3.42E-23        0.00E+00
2831.36         3.39E-23        0.00E+00
2831.85         3.36E-23        0.00E+00
2832.35         3.33E-23        0.00E+00
2832.85         3.30E-23        0.00E+00
2833.34         3.26E-23        0.00E+00
2833.84         3.23E-23        0.00E+00
2834.33         3.20E-23        0.00E+00
2834.83         3.17E-23        0.00E+00
2835.32         3.13E-23        0.00E+00
2835.82         3.10E-23        0.00E+00
2836.31         3.07E-23        0.00E+00
2836.81         3.04E-23        0.00E+00
2837.31         3.01E-23        0.00E+00
2837.80         2.97E-23        0.00E+00
2838.30         2.94E-23        0.00E+00
2838.79         2.91E-23        0.00E+00
2839.29         2.88E-23        0.00E+00
2839.78         2.84E-23        0.00E+00
2840.28         2.81E-23        0.00E+00
2840.77         2.78E-23        0.00E+00
2841.27         2.75E-23        0.00E+00
2841.77         2.72E-23        0.00E+00
2842.26         2.68E-23        0.00E+00
2842.76         2.65E-23        0.00E+00
2843.25         2.62E-23        0.00E+00
2843.75         2.59E-23        0.00E+00
2844.24         2.55E-23        0.00E+00
2844.74         2.52E-23        0.00E+00
2845.24         2.49E-23        0.00E+00
2845.73         2.46E-23        0.00E+00
2846.23         2.43E-23        0.00E+00
2846.72         2.39E-23        0.00E+00
2847.22         2.36E-23        0.00E+00
2847.71         2.33E-23        0.00E+00
2848.21         2.30E-23        0.00E+00
2848.70         2.26E-23        0.00E+00
2849.20         2.23E-23        0.00E+00
2849.70         2.20E-23        0.00E+00
2850.19         2.17E-23        0.00E+00
2850.69         2.16E-23        0.00E+00
2851.18         2.15E-23        0.00E+00
2851.68         2.13E-23        0.00E+00
2852.17         2.12E-23        0.00E+00
2852.67         2.10E-23        0.00E+00
2853.17         2.09E-23        0.00E+00
2853.66         2.08E-23        0.00E+00
2854.16         2.06E-23        0.00E+00
2854.65         2.05E-23        0.00E+00
2855.15         2.03E-23        0.00E+00
2855.64         2.02E-23        0.00E+00
2856.14         2.01E-23        0.00E+00
2856.63         1.99E-23        0.00E+00
2857.13         1.98E-23        0.00E+00
2857.63         1.96E-23        0.00E+00
2858.12         1.95E-23        0.00E+00
2858.62         1.94E-23        0.00E+00
2859.11         1.92E-23        0.00E+00
2859.61         1.91E-23        0.00E+00
2860.10         1.90E-23        0.00E+00
2860.60         1.88E-23        0.00E+00
2861.09         1.87E-23        0.00E+00
2861.59         1.85E-23        0.00E+00
2862.09         1.84E-23        0.00E+00
2862.58         1.83E-23        0.00E+00
2863.08         1.81E-23        0.00E+00
2863.57         1.80E-23        0.00E+00
2864.07         1.78E-23        0.00E+00
2864.56         1.77E-23        0.00E+00
2865.06         1.76E-23        0.00E+00
2865.56         1.74E-23        0.00E+00
2866.05         1.73E-23        0.00E+00
2866.55         1.71E-23        0.00E+00
2867.04         1.70E-23        0.00E+00
2867.54         1.69E-23        0.00E+00
2868.03         1.67E-23        0.00E+00
2868.53         1.66E-23        0.00E+00
2869.02         1.64E-23        0.00E+00
2869.52         1.63E-23        0.00E+00
2870.02         1.62E-23        0.00E+00
2870.51         1.60E-23        0.00E+00
2871.01         1.59E-23        0.00E+00
2871.50         1.57E-23        0.00E+00
2872.00         1.56E-23        0.00E+00
2872.49         1.55E-23        0.00E+00
2872.99         1.53E-23        0.00E+00
2873.49         1.52E-23        0.00E+00
2873.98         1.50E-23        0.00E+00
2874.48         1.49E-23        0.00E+00
2874.97         1.48E-23        0.00E+00
2875.47         1.46E-23        0.00E+00
2875.96         1.45E-23        0.00E+00
2876.46         1.43E-23        0.00E+00
2876.95         1.42E-23        0.00E+00
2877.45         1.41E-23        0.00E+00
2877.95         1.39E-23        0.00E+00
2878.44         1.38E-23        0.00E+00
2878.94         1.36E-23        0.00E+00
2879.43         1.35E-23        0.00E+00
2879.93         1.34E-23        0.00E+00
2880.42         1.32E-23        0.00E+00
2880.92         1.31E-23        0.00E+00
2881.41         1.29E-23        0.00E+00
2881.91         1.28E-23        0.00E+00
2882.41         1.27E-23        0.00E+00
2882.90         1.25E-23        0.00E+00
2883.40         1.24E-23        0.00E+00
2883.89         1.22E-23        0.00E+00
2884.39         1.21E-23        0.00E+00
2884.88         1.20E-23        0.00E+00
2885.38         1.18E-23        0.00E+00
2885.88         1.17E-23        0.00E+00
2886.37         1.15E-23        0.00E+00
2886.87         1.14E-23        0.00E+00
2887.36         1.13E-23        0.00E+00
2887.86         1.11E-23        0.00E+00
2888.35         1.10E-23        0.00E+00
2888.85         1.08E-23        0.00E+00
2889.34         1.07E-23        0.00E+00
2889.84         1.06E-23        0.00E+00
2890.34         1.04E-23        0.00E+00
2890.83         1.03E-23        0.00E+00
2891.33         1.01E-23        0.00E+00
